t   ch1 ch2
1.434000000000001274e+00 -4.000000000000000000e+00 -2.000000000000000111e-01
1.444000000000000838e+00 -4.400000000000000355e+00 0.000000000000000000e+00
1.454000000000001291e+00 -3.600000000000000089e+00 4.000000000000000222e-01
1.464000000000000856e+00 -4.400000000000000355e+00 -2.000000000000000111e-01
1.474000000000001309e+00 -3.600000000000000089e+00 4.000000000000000222e-01
1.484000000000000874e+00 -4.000000000000000000e+00 2.000000000000000111e-01
1.494000000000001327e+00 -3.200000000000000178e+00 -2.000000000000000111e-01
1.504000000000000892e+00 -4.000000000000000000e+00 -2.000000000000000111e-01
1.514000000000000679e+00 -2.799999999999999822e+00 4.000000000000000222e-01
1.524000000000001132e+00 -2.799999999999999822e+00 -2.000000000000000111e-01
1.534000000000000696e+00 -4.000000000000000000e+00 4.000000000000000222e-01
1.544000000000001149e+00 -3.200000000000000178e+00 -2.000000000000000111e-01
1.554000000000000714e+00 -2.399999999999999911e+00 2.000000000000000111e-01
1.564000000000001167e+00 -2.399999999999999911e+00 -2.000000000000000111e-01
1.574000000000000732e+00 -3.200000000000000178e+00 2.000000000000000111e-01
1.584000000000001185e+00 -2.799999999999999822e+00 -2.000000000000000111e-01
1.594000000000000750e+00 -1.600000000000000089e+00 4.000000000000000222e-01
1.604000000000001203e+00 -2.000000000000000000e+00 2.000000000000000111e-01
1.614000000000000767e+00 -1.199999999999999956e+00 -2.000000000000000111e-01
1.624000000000001220e+00 -2.000000000000000000e+00 0.000000000000000000e+00
1.634000000000001007e+00 -1.199999999999999956e+00 2.000000000000000111e-01
1.644000000000001460e+00 -2.000000000000000000e+00 2.000000000000000111e-01
1.654000000000001025e+00 -8.000000000000000444e-01 -2.000000000000000111e-01
1.664000000000001478e+00 -1.600000000000000089e+00 2.000000000000000111e-01
1.674000000000001043e+00 -8.000000000000000444e-01 -2.000000000000000111e-01
1.684000000000001496e+00 -1.600000000000000089e+00 0.000000000000000000e+00
1.694000000000001060e+00 -8.000000000000000444e-01 4.000000000000000222e-01
1.704000000000000625e+00 -1.199999999999999956e+00 4.000000000000000222e-01
1.714000000000001078e+00 0.000000000000000000e+00 -2.000000000000000111e-01
1.724000000000000643e+00 -1.199999999999999956e+00 -2.000000000000000111e-01
1.734000000000001096e+00 0.000000000000000000e+00 4.000000000000000222e-01
1.744000000000000661e+00 -8.000000000000000444e-01 0.000000000000000000e+00
1.754000000000001114e+00 4.000000000000000222e-01 2.000000000000000111e-01
1.764000000000000901e+00 -4.000000000000000222e-01 2.000000000000000111e-01
1.774000000000001354e+00 4.000000000000000222e-01 -2.000000000000000111e-01
1.784000000000000918e+00 -4.000000000000000222e-01 -2.000000000000000111e-01
1.794000000000001371e+00 4.000000000000000222e-01 2.000000000000000111e-01
1.804000000000000936e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.814000000000001389e+00 1.199999999999999956e+00 4.000000000000000222e-01
1.824000000000000954e+00 1.199999999999999956e+00 0.000000000000000000e+00
1.834000000000000519e+00 0.000000000000000000e+00 2.000000000000000111e-01
1.844000000000001860e+00 1.199999999999999956e+00 -2.000000000000000111e-01
1.854000000000001425e+00 0.000000000000000000e+00 2.000000000000000111e-01
1.864000000000000989e+00 1.199999999999999956e+00 0.000000000000000000e+00
1.874000000000000554e+00 0.000000000000000000e+00 4.000000000000000222e-01
1.884000000000000341e+00 8.000000000000000444e-01 2.000000000000000111e-01
1.894000000000001682e+00 1.600000000000000089e+00 0.000000000000000000e+00
1.904000000000001247e+00 8.000000000000000444e-01 2.000000000000000111e-01
1.914000000000000812e+00 1.600000000000000089e+00 -2.000000000000000111e-01
1.924000000000000377e+00 8.000000000000000444e-01 0.000000000000000000e+00
1.934000000000001718e+00 2.000000000000000000e+00 4.000000000000000222e-01
1.944000000000001283e+00 1.199999999999999956e+00 2.000000000000000111e-01
1.954000000000000847e+00 2.399999999999999911e+00 0.000000000000000000e+00
1.964000000000000412e+00 2.399999999999999911e+00 0.000000000000000000e+00
1.974000000000001753e+00 1.199999999999999956e+00 4.000000000000000222e-01
1.984000000000001318e+00 2.399999999999999911e+00 2.000000000000000111e-01
1.994000000000000883e+00 1.199999999999999956e+00 -2.000000000000000111e-01
2.004000000000000448e+00 1.199999999999999956e+00 -2.000000000000000111e-01
2.014000000000002011e+00 2.399999999999999911e+00 4.000000000000000222e-01
2.024000000000001354e+00 1.600000000000000089e+00 4.000000000000000222e-01
2.034000000000001140e+00 2.799999999999999822e+00 -2.000000000000000111e-01
2.044000000000000483e+00 2.000000000000000000e+00 2.000000000000000111e-01
2.054000000000000270e+00 2.799999999999999822e+00 -2.000000000000000111e-01
2.064000000000001389e+00 2.799999999999999822e+00 2.000000000000000111e-01
2.074000000000001176e+00 2.000000000000000000e+00 -2.000000000000000111e-01
2.084000000000000963e+00 2.000000000000000000e+00 -2.000000000000000111e-01
2.094000000000000306e+00 3.200000000000000178e+00 4.000000000000000222e-01
2.104000000000001869e+00 2.799999999999999822e+00 4.000000000000000222e-01
2.114000000000001211e+00 2.399999999999999911e+00 -2.000000000000000111e-01
2.124000000000000998e+00 2.399999999999999911e+00 0.000000000000000000e+00
2.134000000000000341e+00 3.200000000000000178e+00 4.000000000000000222e-01
2.144000000000001904e+00 2.399999999999999911e+00 2.000000000000000111e-01
2.154000000000001247e+00 3.600000000000000089e+00 0.000000000000000000e+00
2.164000000000001034e+00 2.399999999999999911e+00 4.000000000000000222e-01
2.174000000000000377e+00 3.600000000000000089e+00 -2.000000000000000111e-01
2.184000000000001940e+00 3.600000000000000089e+00 2.000000000000000111e-01
2.194000000000001727e+00 2.399999999999999911e+00 -2.000000000000000111e-01
2.204000000000001069e+00 2.799999999999999822e+00 2.000000000000000111e-01
2.214000000000000856e+00 4.000000000000000000e+00 -2.000000000000000111e-01
2.224000000000000199e+00 2.399999999999999911e+00 2.000000000000000111e-01
2.234000000000001762e+00 3.600000000000000089e+00 -2.000000000000000111e-01
2.244000000000001105e+00 4.000000000000000000e+00 4.000000000000000222e-01
2.254000000000000892e+00 3.200000000000000178e+00 -2.000000000000000111e-01
2.264000000000000234e+00 4.000000000000000000e+00 2.000000000000000111e-01
2.274000000000001798e+00 3.200000000000000178e+00 -2.000000000000000111e-01
2.284000000000001140e+00 3.200000000000000178e+00 -2.000000000000000111e-01
2.294000000000000927e+00 4.400000000000000355e+00 4.000000000000000222e-01
2.304000000000000270e+00 3.600000000000000089e+00 -2.000000000000000111e-01
2.314000000000001833e+00 4.799999999999999822e+00 4.000000000000000222e-01
2.324000000000001620e+00 4.799999999999999822e+00 2.000000000000000111e-01
2.334000000000000963e+00 3.600000000000000089e+00 -2.000000000000000111e-01
2.344000000000000750e+00 4.799999999999999822e+00 2.000000000000000111e-01
2.354000000000001869e+00 3.600000000000000089e+00 -2.000000000000000111e-01
2.364000000000001656e+00 4.799999999999999822e+00 -2.000000000000000111e-01
2.374000000000000998e+00 3.600000000000000089e+00 4.000000000000000222e-01
2.384000000000000785e+00 5.200000000000000178e+00 4.000000000000000222e-01
2.394000000000000128e+00 4.000000000000000000e+00 -2.000000000000000111e-01
2.404000000000001691e+00 4.400000000000000355e+00 -2.000000000000000111e-01
2.414000000000001034e+00 5.200000000000000178e+00 2.000000000000000111e-01
2.424000000000000821e+00 4.400000000000000355e+00 0.000000000000000000e+00
2.434000000000000608e+00 5.200000000000000178e+00 4.000000000000000222e-01
2.444000000000001727e+00 5.200000000000000178e+00 0.000000000000000000e+00
2.454000000000001513e+00 4.400000000000000355e+00 4.000000000000000222e-01
2.464000000000000856e+00 5.200000000000000178e+00 4.000000000000000222e-01
2.474000000000000643e+00 4.400000000000000355e+00 -2.000000000000000111e-01
2.484000000000001762e+00 4.799999999999999822e+00 2.000000000000000111e-01
2.494000000000001549e+00 5.200000000000000178e+00 -2.000000000000000111e-01
2.504000000000000892e+00 5.200000000000000178e+00 0.000000000000000000e+00
2.514000000000000679e+00 4.400000000000000355e+00 2.000000000000000111e-01
2.524000000000001798e+00 4.799999999999999822e+00 0.000000000000000000e+00
2.534000000000001585e+00 6.000000000000000000e+00 4.000000000000000222e-01
2.544000000000000927e+00 4.799999999999999822e+00 0.000000000000000000e+00
2.554000000000000714e+00 6.000000000000000000e+00 4.000000000000000222e-01
2.564000000000000501e+00 4.799999999999999822e+00 2.000000000000000111e-01
2.574000000000001620e+00 6.000000000000000000e+00 0.000000000000000000e+00
2.584000000000001407e+00 4.799999999999999822e+00 0.000000000000000000e+00
2.594000000000000750e+00 6.000000000000000000e+00 4.000000000000000222e-01
2.604000000000000536e+00 4.799999999999999822e+00 2.000000000000000111e-01
2.614000000000001656e+00 6.000000000000000000e+00 -2.000000000000000111e-01
2.624000000000001442e+00 6.000000000000000000e+00 -2.000000000000000111e-01
2.634000000000000785e+00 4.799999999999999822e+00 4.000000000000000222e-01
2.644000000000000572e+00 6.000000000000000000e+00 0.000000000000000000e+00
2.654000000000001691e+00 4.799999999999999822e+00 4.000000000000000222e-01
2.664000000000001478e+00 5.599999999999999645e+00 0.000000000000000000e+00
2.674000000000000821e+00 6.000000000000000000e+00 4.000000000000000222e-01
2.684000000000000608e+00 5.599999999999999645e+00 0.000000000000000000e+00
2.694000000000001727e+00 6.400000000000000355e+00 4.000000000000000222e-01
2.704000000000001513e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.714000000000001300e+00 6.400000000000000355e+00 -2.000000000000000111e-01
2.724000000000000643e+00 5.599999999999999645e+00 0.000000000000000000e+00
2.734000000000000430e+00 6.400000000000000355e+00 4.000000000000000222e-01
2.744000000000001549e+00 6.400000000000000355e+00 0.000000000000000000e+00
2.754000000000001336e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.764000000000000679e+00 6.400000000000000355e+00 0.000000000000000000e+00
2.774000000000000465e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.784000000000001585e+00 5.599999999999999645e+00 0.000000000000000000e+00
2.794000000000001371e+00 6.400000000000000355e+00 2.000000000000000111e-01
2.804000000000001158e+00 6.400000000000000355e+00 -2.000000000000000111e-01
2.814000000000000501e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.824000000000002064e+00 5.599999999999999645e+00 -2.000000000000000111e-01
2.834000000000001407e+00 6.400000000000000355e+00 4.000000000000000222e-01
2.844000000000001194e+00 6.400000000000000355e+00 4.000000000000000222e-01
2.854000000000000536e+00 5.599999999999999645e+00 0.000000000000000000e+00
2.864000000000002100e+00 6.400000000000000355e+00 0.000000000000000000e+00
2.874000000000001442e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.884000000000001229e+00 6.400000000000000355e+00 0.000000000000000000e+00
2.894000000000000572e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.904000000000000359e+00 6.400000000000000355e+00 0.000000000000000000e+00
2.914000000000001478e+00 5.599999999999999645e+00 4.000000000000000222e-01
2.924000000000001265e+00 5.599999999999999645e+00 -2.000000000000000111e-01
2.934000000000001052e+00 6.799999999999999822e+00 4.000000000000000222e-01
2.944000000000000394e+00 6.400000000000000355e+00 2.000000000000000111e-01
2.954000000000001958e+00 5.599999999999999645e+00 0.000000000000000000e+00
2.964000000000001300e+00 6.799999999999999822e+00 0.000000000000000000e+00
2.974000000000001087e+00 6.000000000000000000e+00 4.000000000000000222e-01
2.984000000000000430e+00 6.000000000000000000e+00 0.000000000000000000e+00
2.994000000000001993e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.004000000000001336e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.014000000000001123e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.024000000000000465e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.034000000000002029e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.044000000000001371e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.054000000000001158e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.064000000000000945e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.074000000000000288e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.084000000000001851e+00 7.200000000000000178e+00 0.000000000000000000e+00
3.094000000000001194e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.104000000000000981e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.114000000000000323e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.124000000000001886e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.134000000000001229e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.144000000000001016e+00 6.000000000000000000e+00 5.999999999999999778e-01
3.154000000000000359e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.164000000000001922e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.174000000000001265e+00 6.000000000000000000e+00 5.999999999999999778e-01
3.184000000000001052e+00 6.799999999999999822e+00 2.000000000000000111e-01
3.194000000000000838e+00 6.000000000000000000e+00 8.000000000000000444e-01
3.204000000000001958e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.214000000000001744e+00 6.799999999999999822e+00 1.600000000000000089e+00
3.224000000000001087e+00 6.000000000000000000e+00 1.399999999999999911e+00
3.234000000000000874e+00 6.799999999999999822e+00 2.399999999999999911e+00
3.244000000000000217e+00 6.000000000000000000e+00 2.399999999999999911e+00
3.254000000000001780e+00 7.200000000000000178e+00 4.400000000000000355e+00
3.264000000000001123e+00 6.799999999999999822e+00 3.600000000000000089e+00
3.274000000000000909e+00 6.000000000000000000e+00 6.799999999999999822e+00
3.284000000000000252e+00 6.000000000000000000e+00 6.400000000000000355e+00
3.294000000000001815e+00 7.200000000000000178e+00 1.000000000000000000e+01
3.304000000000001158e+00 6.000000000000000000e+00 1.459999999999999964e+01
3.314000000000000945e+00 6.799999999999999822e+00 6.400000000000000355e+00
3.324000000000000732e+00 6.000000000000000000e+00 5.000000000000000000e+00
3.334000000000001851e+00 7.200000000000000178e+00 1.000000000000000000e+01
3.344000000000001638e+00 6.799999999999999822e+00 6.000000000000000000e+00
3.354000000000000981e+00 6.000000000000000000e+00 5.999999999999999778e-01
3.364000000000000767e+00 6.799999999999999822e+00 1.000000000000000000e+00
3.374000000000001886e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.384000000000001673e+00 7.200000000000000178e+00 5.999999999999999778e-01
3.394000000000001016e+00 6.000000000000000000e+00 2.000000000000000111e-01
3.404000000000000803e+00 6.799999999999999822e+00 5.999999999999999778e-01
3.414000000000000590e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.424000000000001709e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.434000000000001496e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.444000000000000838e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.454000000000000625e+00 7.200000000000000178e+00 0.000000000000000000e+00
3.464000000000001744e+00 7.200000000000000178e+00 0.000000000000000000e+00
3.474000000000001531e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.484000000000000874e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.494000000000000661e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.504000000000001780e+00 7.200000000000000178e+00 4.000000000000000222e-01
3.514000000000001567e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.524000000000000909e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.534000000000000696e+00 6.000000000000000000e+00 4.000000000000000222e-01
3.544000000000001815e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.554000000000001602e+00 7.200000000000000178e+00 4.000000000000000222e-01
3.564000000000001389e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.574000000000000732e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.584000000000000519e+00 6.400000000000000355e+00 0.000000000000000000e+00
3.594000000000001638e+00 7.200000000000000178e+00 4.000000000000000222e-01
3.604000000000001425e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.614000000000000767e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.624000000000000554e+00 7.200000000000000178e+00 0.000000000000000000e+00
3.634000000000001673e+00 6.400000000000000355e+00 4.000000000000000222e-01
3.644000000000001460e+00 6.000000000000000000e+00 2.000000000000000111e-01
3.654000000000000803e+00 7.599999999999999645e+00 -2.000000000000000111e-01
3.664000000000000590e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.674000000000001709e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.684000000000001496e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.694000000000001283e+00 7.599999999999999645e+00 0.000000000000000000e+00
3.704000000000000625e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.714000000000002188e+00 7.599999999999999645e+00 2.000000000000000111e-01
3.724000000000001531e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.734000000000001318e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.744000000000000661e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.754000000000000448e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.764000000000001567e+00 6.799999999999999822e+00 4.000000000000000222e-01
3.774000000000001354e+00 7.200000000000000178e+00 0.000000000000000000e+00
3.784000000000000696e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.794000000000000483e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.804000000000002046e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.814000000000001389e+00 7.599999999999999645e+00 2.000000000000000111e-01
3.824000000000001176e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.834000000000000519e+00 7.599999999999999645e+00 2.000000000000000111e-01
3.844000000000002082e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.854000000000001425e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.864000000000001211e+00 6.799999999999999822e+00 -2.000000000000000111e-01
3.874000000000000554e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.884000000000002117e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.894000000000001460e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.904000000000001247e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.914000000000000590e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.924000000000000377e+00 6.799999999999999822e+00 2.000000000000000111e-01
3.934000000000001940e+00 7.599999999999999645e+00 0.000000000000000000e+00
3.944000000000001283e+00 6.799999999999999822e+00 0.000000000000000000e+00
3.954000000000001069e+00 7.200000000000000178e+00 2.000000000000000111e-01
3.964000000000000412e+00 6.799999999999999822e+00 -2.000000000000000111e-01
3.974000000000001975e+00 7.599999999999999645e+00 4.000000000000000222e-01
3.984000000000001318e+00 6.799999999999999822e+00 -2.000000000000000111e-01
3.994000000000001105e+00 7.599999999999999645e+00 4.000000000000000222e-01
4.004000000000000448e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.014000000000002011e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.024000000000001798e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.034000000000000696e+00 7.200000000000000178e+00 -2.000000000000000111e-01
4.044000000000000483e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.054000000000002046e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.064000000000001833e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.074000000000001620e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.084000000000000519e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.094000000000000306e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.104000000000001869e+00 6.799999999999999822e+00 0.000000000000000000e+00
4.114000000000001656e+00 7.599999999999999645e+00 4.000000000000000222e-01
4.124000000000000554e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.134000000000000341e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.144000000000001904e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.154000000000001691e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.164000000000001478e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.174000000000000377e+00 7.200000000000000178e+00 -2.000000000000000111e-01
4.184000000000001940e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.194000000000001727e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.204000000000001513e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.214000000000000412e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.224000000000001975e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.234000000000001762e+00 7.200000000000000178e+00 -2.000000000000000111e-01
4.244000000000001549e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.254000000000000448e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.264000000000000234e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.274000000000001798e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.284000000000001585e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.294000000000001371e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.304000000000000270e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.314000000000001833e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.324000000000001620e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.334000000000001407e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.344000000000000306e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.354000000000001869e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.364000000000001656e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.374000000000001442e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.384000000000000341e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.394000000000001904e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.404000000000001691e+00 7.599999999999999645e+00 0.000000000000000000e+00
4.414000000000001478e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.424000000000001265e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.434000000000000163e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.444000000000001727e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.454000000000001513e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.464000000000001300e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.474000000000000199e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.484000000000001762e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.494000000000001549e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.504000000000001336e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.514000000000000234e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.524000000000001798e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.534000000000001585e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.544000000000001371e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.554000000000001158e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.564000000000001833e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.574000000000001620e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.584000000000001407e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.594000000000001194e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.604000000000000092e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.614000000000001656e+00 7.599999999999999645e+00 4.000000000000000222e-01
4.624000000000001442e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.634000000000001229e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.644000000000000128e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.654000000000001691e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.664000000000001478e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.674000000000001265e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.684000000000001052e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.694000000000001727e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.704000000000001513e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.714000000000001300e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.724000000000001087e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.734000000000001762e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.744000000000001549e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.754000000000001336e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.764000000000001123e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.774000000000000909e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.784000000000001585e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.794000000000001371e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.804000000000001158e+00 6.799999999999999822e+00 0.000000000000000000e+00
4.814000000000000945e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.824000000000001620e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.834000000000001407e+00 7.599999999999999645e+00 -2.000000000000000111e-01
4.844000000000001194e+00 7.599999999999999645e+00 0.000000000000000000e+00
4.854000000000000981e+00 6.799999999999999822e+00 2.000000000000000111e-01
4.864000000000001656e+00 7.599999999999999645e+00 0.000000000000000000e+00
4.874000000000001442e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.884000000000001229e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.894000000000001016e+00 7.599999999999999645e+00 0.000000000000000000e+00
4.904000000000001691e+00 6.799999999999999822e+00 0.000000000000000000e+00
4.914000000000001478e+00 7.599999999999999645e+00 4.000000000000000222e-01
4.924000000000001265e+00 7.599999999999999645e+00 0.000000000000000000e+00
4.934000000000001052e+00 6.799999999999999822e+00 4.000000000000000222e-01
4.944000000000000838e+00 7.599999999999999645e+00 2.000000000000000111e-01
4.954000000000001513e+00 6.799999999999999822e+00 0.000000000000000000e+00
4.964000000000001300e+00 6.799999999999999822e+00 -2.000000000000000111e-01
4.974000000000001087e+00 7.599999999999999645e+00 4.000000000000000222e-01
4.984000000000000874e+00 6.799999999999999822e+00 5.000000000000000000e+00
4.994000000000001549e+00 6.000000000000000000e+00 0.000000000000000000e+00
5.004000000000001336e+00 6.400000000000000355e+00 0.000000000000000000e+00
5.014000000000001123e+00 3.200000000000000178e+00 4.000000000000000222e-01
5.024000000000000909e+00 3.600000000000000089e+00 0.000000000000000000e+00
5.034000000000001585e+00 -4.400000000000000355e+00 2.000000000000000111e-01
5.044000000000001371e+00 -4.000000000000000000e+00 0.000000000000000000e+00
5.054000000000001158e+00 -1.319999999999999929e+01 4.000000000000000222e-01
5.064000000000000945e+00 -1.240000000000000036e+01 0.000000000000000000e+00
5.074000000000002508e+00 -1.719999999999999929e+01 4.799999999999999822e+00
5.084000000000001407e+00 -1.640000000000000213e+01 4.000000000000000222e-01
5.094000000000001194e+00 -1.839999999999999858e+01 0.000000000000000000e+00
5.104000000000000981e+00 -1.680000000000000071e+01 2.000000000000000111e-01
5.114000000000000767e+00 -1.240000000000000036e+01 -2.000000000000000111e-01
5.124000000000001442e+00 -1.280000000000000071e+01 2.000000000000000111e-01
5.134000000000001229e+00 -7.599999999999999645e+00 -2.000000000000000111e-01
5.144000000000001016e+00 -8.400000000000000355e+00 2.000000000000000111e-01
5.154000000000000803e+00 -5.599999999999999645e+00 -2.000000000000000111e-01
5.164000000000001478e+00 -6.400000000000000355e+00 0.000000000000000000e+00
5.174000000000001265e+00 -2.799999999999999822e+00 4.000000000000000222e-01
5.184000000000001052e+00 -3.200000000000000178e+00 2.000000000000000111e-01
5.194000000000000838e+00 -8.000000000000000444e-01 6.599999999999999645e+00
5.204000000000002402e+00 -1.600000000000000089e+00 1.000000000000000000e+00
5.214000000000001300e+00 1.199999999999999956e+00 0.000000000000000000e+00
5.224000000000001087e+00 8.000000000000000444e-01 4.000000000000000222e-01
5.234000000000000874e+00 2.399999999999999911e+00 0.000000000000000000e+00
5.244000000000002437e+00 2.000000000000000000e+00 2.000000000000000111e-01
5.254000000000001336e+00 3.600000000000000089e+00 -2.000000000000000111e-01
5.264000000000001123e+00 3.200000000000000178e+00 -2.000000000000000111e-01
